Date,Close/Last,Volume,Open,High,Low
03/19/2021,$106.34,21452020,$108.35,$108.85,$105.825
03/18/2021,$107.62,7813431,$109.28,$110.27,$107.5
03/17/2021,$110.46,10128450,$111.31,$111.46,$108.9327
03/16/2021,$111.34,11376180,$110.568,$112.34,$109.89
03/15/2021,$108.9,7111401,$107.89,$108.95,$107.06
03/12/2021,$107.81,3356023,$107.42,$107.99,$106.58
03/11/2021,$107.32,4670732,$108.41,$108.57,$107.26
03/10/2021,$107.78,6076974,$107.22,$109.07,$106.96
03/09/2021,$106.55,5510948,$106.28,$107.97,$105.83
03/08/2021,$105.03,5119532,$104.8,$106.89,$104.23
03/05/2021,$105.2,5559905,$106.06,$106.06,$102.75
03/04/2021,$104.89,7211833,$106.26,$107.17,$103.85
03/03/2021,$106.22,5313426,$106.94,$107.96,$106.12
03/02/2021,$107.2,5016782,$107.31,$108.2499,$105.82
03/01/2021,$106.87,7931631,$108.6,$110.47,$106.54
02/26/2021,$108.03,15122850,$104.15,$109.48,$103.68
02/25/2021,$103.47,7534020,$104,$105.77,$103.11
02/24/2021,$104.38,7542690,$101.16,$104.51,$100.6
02/23/2021,$101.37,8740260,$103.34,$103.34,$99.93
02/22/2021,$101.81,5211754,$102.99,$102.99,$101.75
02/19/2021,$103.37,4129146,$104.75,$105.28,$103.22
02/18/2021,$104.97,4098865,$103.775,$105.34,$103.41
02/17/2021,$104.44,5735722,$105.105,$105.46,$104.15
02/16/2021,$106.15,4928053,$104.88,$106.59,$104.7
02/12/2021,$105.3,3169814,$105.74,$105.94,$104.72
02/11/2021,$105.86,2976042,$106.115,$106.23,$105.03
02/10/2021,$105.87,4293184,$106.78,$106.9,$104.93
02/09/2021,$106.22,4095226,$106,$106.83,$105.22
02/08/2021,$106.26,4836631,$106.42,$106.53,$105.34
02/05/2021,$106.48,8072094,$105.0871,$107.5399,$104.7823
02/04/2021,$103.64,6926764,$101.36,$104.24,$101.11
02/03/2021,$101.02,3934770,$101.25,$102.65,$100.81
02/02/2021,$101.65,6917661,$99.05,$102.48,$98.783
02/01/2021,$98.58,7206259,$96.99,$99.62,$96.92
01/29/2021,$96.81,8203032,$97.385,$97.79,$95.92
01/28/2021,$98.15,8868207,$98.935,$100.53,$98.1
01/27/2021,$97.87,18139470,$101.48,$101.78,$96.73
01/26/2021,$104.69,7195251,$103.4,$105.21,$103.24
01/25/2021,$103.45,5008991,$103.745,$103.95,$102.1694
01/22/2021,$103.91,5231584,$104.159,$104.47,$103.062
01/21/2021,$104.58,5732873,$105.46,$105.49,$104.45
01/20/2021,$105.46,5844257,$102.41,$105.85,$102.2
01/19/2021,$102.54,6519615,$102.797,$103.6,$101.34
01/15/2021,$102.33,5523156,$101.38,$102.69,$101.21
01/14/2021,$101.82,4528313,$103.8,$104.19,$101.7127
01/13/2021,$102.89,4804483,$102.32,$103.38,$101.49
01/12/2021,$102.82,4332575,$104.01,$104.32,$102.306
01/11/2021,$104.6,4258027,$105.1,$105.64,$104.27
01/08/2021,$105.67,5869677,$103.86,$105.76,$103.42
01/07/2021,$103.35,5057016,$104.49,$104.64,$102.95
01/06/2021,$104.19,5017464,$102.99,$105.21,$102.905
01/05/2021,$103.44,5721905,$102.92,$104.26,$102.8
01/04/2021,$103.1,8041533,$107.66,$107.75,$102.1401
12/31/2020,$106.98,3566295,$106,$107.14,$105.615
12/30/2020,$105.97,3654380,$105.99,$106.62,$105.7801
12/29/2020,$105.63,4780921,$104.887,$105.78,$104.47
12/28/2020,$104.34,5055179,$102.92,$104.38,$102.31
12/24/2020,$102.01,1949183,$102.3,$102.36,$101.68
12/23/2020,$102.06,3817267,$102.29,$102.685,$101.965
12/22/2020,$102.41,4305282,$102.12,$103.17,$101.892
12/21/2020,$102.94,7175930,$101.22,$103.15,$100.02
12/18/2020,$103.28,10214980,$103.33,$104.11,$102.95
12/17/2020,$103.21,4535689,$103.55,$104.04,$102.61
12/16/2020,$103.27,6409253,$104.1,$104.8,$102.72
12/15/2020,$104.18,5196689,$104.24,$104.8586,$103.78
12/14/2020,$103.32,5156155,$103.83,$104.71,$103.25
12/11/2020,$103,6262636,$104.405,$104.78,$102.33
12/10/2020,$105.39,12939180,$103.508,$106.09,$102.75
12/09/2020,$100.4,6629890,$101.94,$102.21,$100.1
12/08/2020,$101.21,3911250,$100.37,$101.57,$100.01
12/07/2020,$101.41,4514754,$102.01,$102.22,$100.69
12/04/2020,$102.28,6952704,$101.35,$102.94,$101.07
12/03/2020,$100.11,6264077,$99.02,$101,$98.965
12/02/2020,$98.91,3377940,$98.51,$99.04,$98.2133
12/01/2020,$98.82,4970293,$99,$99.26,$98.25
11/30/2020,$98.02,5197253,$98.2,$98.29,$96.96
11/27/2020,$98.66,2169708,$98.48,$98.975,$98.28
11/25/2020,$98.2,4027147,$98.5,$98.54,$97.94
11/24/2020,$98.3,6323025,$97.51,$98.72,$97.4
11/23/2020,$96.88,4805779,$97.62,$97.86,$96.42
11/20/2020,$97.01,4610081,$97.42,$97.5388,$96.9522
11/19/2020,$97.76,4252272,$97.24,$97.92,$96.86
11/18/2020,$97.91,6039520,$98.63,$99.3264,$97.91
11/17/2020,$98.6,8722293,$97.21,$98.775,$96.805
11/16/2020,$97.78,9367636,$96.79,$97.81,$96.02
11/13/2020,$95.56,5518003,$94.38,$95.59,$93.7
11/12/2020,$93.53,7061844,$94.66,$94.755,$92.66
11/11/2020,$95.04,8296547,$94.11,$95.83,$94.02
11/10/2020,$93.92,10474700,$93.74,$95.27,$93.14
11/09/2020,$95.88,16225770,$97.32,$97.65,$95.64
11/06/2020,$90.65,6626107,$90.15,$91.2,$89.78
11/05/2020,$90.62,6169717,$90.69,$91.16,$89.9
11/04/2020,$89.79,10509390,$88.9,$91.285,$88.74
11/03/2020,$88.39,6910439,$86.778,$89.06,$86.18
11/02/2020,$85.97,8904850,$87.54,$87.765,$85.45
10/30/2020,$86.96,11402800,$87.75,$88.39,$85.63
10/29/2020,$88.3,8440044,$87.17,$89.11,$86.61
10/28/2020,$87.17,12738750,$88.65,$88.95,$86.61
10/27/2020,$90.05,8027508,$89.48,$90.345,$89.17
10/26/2020,$89.66,7756413,$90.03,$91.13,$88.65
10/23/2020,$90.8,7811524,$89.8,$90.96,$89.44
10/22/2020,$89.36,4259035,$88.02,$89.38,$87.7
10/21/2020,$88.27,4119201,$88.38,$89.16,$88.19
10/20/2020,$88.51,4942578,$88.68,$89.715,$88.04
10/19/2020,$87.6,5426622,$88.7,$89.57,$87.36
10/16/2020,$88.52,4722554,$89.39,$89.63,$88.44
10/15/2020,$88.83,5002626,$88.16,$88.87,$87.67
10/14/2020,$89.31,4763260,$90.17,$90.6,$88.56
10/13/2020,$90.16,5731971,$90.58,$90.85,$89.77
10/12/2020,$90.78,5909054,$90.4595,$91.1,$89.9301
10/09/2020,$90.01,6197682,$89.8,$90.33,$89.58
10/08/2020,$89.53,4958766,$88.46,$89.61,$88.41
10/07/2020,$88.45,5179285,$87.82,$88.98,$87.44
10/06/2020,$87.01,7951077,$88.65,$89.28,$86.8
10/05/2020,$88.47,7004835,$87.27,$88.675,$87.2
10/02/2020,$86.57,5602288,$85.15,$87.13,$85.09
10/01/2020,$86.74,7241186,$87.04,$87.45,$86.195
09/30/2020,$85.92,10134360,$86.63,$87.16,$85.47
09/29/2020,$84.8,4064974,$86.25,$86.25,$84.625
09/28/2020,$86.07,5976196,$85.52,$86.24,$84.99
09/25/2020,$84.3,5981463,$82.53,$84.69,$82.22
09/24/2020,$83.04,4881473,$82.63,$84.14,$81.92
09/23/2020,$82.99,6414658,$84.38,$84.9,$82.82
09/22/2020,$83.95,4464961,$84.05,$84.39,$83.175
09/21/2020,$83.89,7188830,$82.86,$83.95,$81.75
09/18/2020,$84.95,10113450,$86.81,$87.24,$84.6
09/17/2020,$86.75,7386586,$87.05,$87.32,$85.355
09/16/2020,$88.38,7146989,$88,$89.43,$87.75
09/15/2020,$87.71,8361907,$87.18,$88.25,$87.1706
09/14/2020,$86.63,5535807,$85.752,$87.055,$85.64
09/11/2020,$85.27,7103251,$84.95,$85.85,$84.15
09/10/2020,$84.88,7551958,$85.8,$87.07,$84.5275
09/09/2020,$85.86,6928650,$85.934,$86.827,$84.46
09/08/2020,$85.41,11083140,$85.27,$87.5834,$84.77
09/04/2020,$86.27,10349370,$87.095,$87.78,$85.31
09/03/2020,$86.48,11036640,$88.602,$88.98,$85.69
09/02/2020,$88.35,11378890,$86.505,$88.75,$86.29
09/01/2020,$86.05,8168825,$84.7,$86.09,$84.23
08/31/2020,$84.47,6401571,$84.632,$85.36,$84.025
08/28/2020,$85,9303909,$83.79,$85.29,$83.43
08/27/2020,$83.41,9099186,$82.75,$83.635,$82.5
08/26/2020,$82.41,7934302,$82.42,$82.75,$81.88
08/25/2020,$82.72,17659520,$80.06,$83.065,$79.79
08/24/2020,$78.68,5867361,$77.71,$79.14,$77.25
08/21/2020,$77.07,5594121,$76.94,$77.27,$76.69
08/20/2020,$77.22,5099464,$77.03,$77.65,$76.4602
08/19/2020,$77.63,6840566,$79.183,$79.385,$77.43
08/18/2020,$78.99,5272725,$79.15,$79.36,$78.35
08/17/2020,$78.95,5360366,$78.6,$78.96,$78.12
08/14/2020,$78.37,3771349,$78.54,$78.93,$78.02
08/13/2020,$79.02,4383353,$78.92,$79.6401,$78.84
08/12/2020,$79.29,5378790,$79.59,$79.69,$78.665
08/11/2020,$78.87,10238460,$78.27,$79.98,$78
08/10/2020,$77.47,6604325,$75.818,$77.665,$75.81
08/07/2020,$75.79,6569313,$75.48,$75.93,$75.21
08/06/2020,$75.66,6764846,$75.2,$75.92,$74.9412
08/05/2020,$75.78,7823144,$75.35,$75.99,$75.325
08/04/2020,$75.13,12792450,$75.37,$75.485,$74.76
08/03/2020,$75.5,7142088,$76.48,$76.6,$75.44
07/31/2020,$76.53,7424977,$76.24,$76.54,$75.48
07/30/2020,$76.64,7889831,$76.63,$76.98,$75.4
07/29/2020,$77.42,15261050,$77.56,$78.49,$76.9
07/28/2020,$74.64,12273410,$76.3,$76.39,$74.5604
07/27/2020,$76.46,6771141,$75.886,$76.705,$75.54
07/24/2020,$75.78,5673370,$75.28,$75.995,$75.11
07/23/2020,$75.36,7795081,$76.88,$77.07,$74.9
07/22/2020,$77.24,9213149,$75.52,$77.325,$75.12
07/21/2020,$75.44,10639750,$75.78,$76.8,$75.27
07/20/2020,$74.96,8832692,$74.16,$75.22,$73.6305
07/17/2020,$74.16,6087543,$74.43,$74.55,$73.2101
07/16/2020,$74.39,6649692,$74.9,$75.14,$73.68
07/15/2020,$75.61,10300710,$74.46,$75.805,$73.96
07/14/2020,$72.73,8780867,$72,$72.97,$71.815
07/13/2020,$72.65,9464541,$74.56,$74.84,$72.49
07/10/2020,$74.29,7524157,$73,$74.56,$72.74
07/09/2020,$73.57,9618209,$73.73,$74.22,$71.93
07/08/2020,$74.14,7346243,$74.07,$74.499,$73.33
07/07/2020,$74.25,7515103,$75.13,$75.23,$74
07/06/2020,$75.44,7235277,$74.93,$75.48,$74.16
07/02/2020,$73.78,6544351,$75.04,$75.09,$73.64
07/01/2020,$74.03,6749978,$74,$74.69,$73.38
06/30/2020,$73.59,11323990,$73.58,$73.88,$72.81
06/29/2020,$73.48,8653029,$71.409,$73.5,$71.06
06/26/2020,$71.57,17627840,$73.63,$73.77,$71.25
06/25/2020,$73.85,8624798,$73.216,$74.105,$72.17
06/24/2020,$73.64,12306430,$74.9,$74.92,$72
06/23/2020,$75.49,8076612,$76.33,$76.37,$75.07
06/22/2020,$75.4,8238636,$74.9,$75.651,$73.92
06/19/2020,$75.4,12527330,$77.03,$77.375,$74.88
06/18/2020,$76.31,8485970,$76.72,$76.79,$75.795
06/17/2020,$77.1,6906721,$78.07,$78.29,$76.68
06/16/2020,$77.84,10890110,$78.79,$78.9435,$76.39
06/15/2020,$76.96,14651210,$74.3,$77.91,$74.08
06/12/2020,$76.38,18529830,$75,$76.715,$73.81
06/11/2020,$72.57,26422160,$75.75,$76.79,$72.15
06/10/2020,$79.01,19683810,$79.88,$80.025,$78.2
06/09/2020,$82.37,7999828,$82.62,$83.22,$81.76
06/08/2020,$83.56,10229590,$83.08,$83.62,$82.1828
06/05/2020,$82.14,12030780,$80.33,$82.33,$79.97
06/04/2020,$78.74,7667564,$79.31,$80.17,$78.47
06/03/2020,$79.58,9956666,$78.45,$79.95,$78.3
06/02/2020,$77.78,9521014,$77.97,$78.255,$76.79
06/01/2020,$78.32,7936986,$77.66,$78.65,$76.77
05/29/2020,$77.99,10108990,$78.62,$78.64,$77.26
05/28/2020,$78.54,8333918,$78.64,$80.06,$77.93
05/27/2020,$78.6,8245290,$78.98,$78.98,$77.385
05/26/2020,$77.76,8422249,$79.6,$79.92,$77.575
05/22/2020,$77.62,7653305,$77.9,$78.05,$76.52
05/21/2020,$78.05,10312640,$78.6,$79.375,$77.89
05/20/2020,$77.76,7790481,$77.23,$77.84,$76.52
05/19/2020,$75.86,6484878,$76.4,$77.225,$75.76
05/18/2020,$76.23,8912473,$76.86,$77.5,$76.2
05/15/2020,$74.16,9489146,$72.81,$74.64,$72.6746
05/14/2020,$74.19,11932250,$72.32,$74.29,$70.65
05/13/2020,$73.62,11532700,$74.46,$75.75,$72.92
05/12/2020,$74.35,8549922,$76,$76.73,$74.34
05/11/2020,$75.87,9004538,$76.62,$77.18,$75.795
05/08/2020,$77.87,11921830,$77.25,$77.93,$75.76
05/07/2020,$76,13369310,$73.81,$76.03,$73.37
05/06/2020,$72.96,12740910,$73.767,$74.85,$72.86
05/05/2020,$72.9,12976020,$74.96,$75.08,$72.89
05/04/2020,$71.89,12921800,$72.58,$72.62,$71.255
05/01/2020,$73.79,11216700,$74.9,$75.8799,$73.21
04/30/2020,$76.73,15186030,$76.83,$77.64,$75.19
04/29/2020,$76.86,24575510,$78.18,$78.75,$76.72
04/28/2020,$78.69,12801390,$78.67,$79.61,$76.96
04/27/2020,$77.74,8258468,$76.68,$78.04,$76.54
04/24/2020,$75.58,8460619,$75.75,$76.03,$74.21
04/23/2020,$75.15,15513360,$77.33,$77.67,$74.26
04/22/2020,$77.45,11355290,$74.55,$78.06,$74.43
04/21/2020,$72.72,10345790,$73.4,$73.96,$71.74
04/20/2020,$75.32,9684741,$76.02,$76.98,$75.085
04/17/2020,$77.1,14268390,$76.62,$77.39,$74.97
04/16/2020,$73.51,11946810,$73.11,$73.76,$71.345
04/15/2020,$72.55,10642530,$72.01,$73.175,$70.71
04/14/2020,$73.67,10912000,$73.69,$74.33,$72.66
04/13/2020,$71.76,11191790,$73.52,$73.6,$70.35
04/09/2020,$73.88,19769560,$71.2,$74.255,$70.14
04/08/2020,$71.57,10417640,$69.58,$71.92,$68.5377
04/07/2020,$68.71,13799400,$71.568,$72.48,$68.335
04/06/2020,$67.79,18010770,$66.27,$68.34,$64.41
04/03/2020,$63.05,14676460,$64.47,$64.75,$60.9
04/02/2020,$65,18175040,$65.75,$68.7,$62.91
04/01/2020,$62.62,12880410,$63,$64.76,$61.58
03/31/2020,$65.74,20109800,$67.18,$68.32,$65.31
03/30/2020,$67.86,14199720,$66.56,$68.2199,$64.58
03/27/2020,$66.34,18950460,$66.68,$68.25,$64.8202
03/26/2020,$69.9,21005280,$66.71,$71.58,$66.25
03/25/2020,$65.81,22977190,$66.83,$69.64,$63.4927
03/24/2020,$64.88,28286190,$62.61,$65.16,$61
03/23/2020,$56.55,24905790,$57.23,$57.44,$54
03/20/2020,$58.03,28420580,$62.3,$65.68,$57.91
03/19/2020,$61.41,25167420,$56.23,$63.36,$53.55
03/18/2020,$56.33,28770620,$55.55,$57.65,$50.02
03/17/2020,$58.98,25045190,$59.55,$59.6199,$53.61
03/16/2020,$58.59,23354350,$60.63,$63.949,$58.11
03/13/2020,$69.92,19247180,$65.65,$70.18,$63.51
03/12/2020,$62.1,25170630,$62.954,$66.793,$61.46
03/11/2020,$68.3,17161370,$72.83,$74.27,$67.4
03/10/2020,$74.87,18414050,$72.56,$74.95,$70.03
03/09/2020,$70.83,15930310,$70.58,$74.03,$70.08
03/06/2020,$75.34,18080150,$73.46,$75.71,$72.05
03/05/2020,$76.19,12545270,$77.9,$77.9,$75.28
03/04/2020,$79.67,10999610,$79.29,$80.2,$77.88
03/03/2020,$78.6,12395890,$82.3,$82.615,$78.11
03/02/2020,$82.38,14258680,$77.92,$82.41,$77.66
02/28/2020,$78.43,19120250,$76.17,$78.81,$75.72
02/27/2020,$78.29,17120830,$78.83,$80.87,$77.36
02/26/2020,$80.67,10549300,$82.6,$83.24,$80.64
02/25/2020,$82.19,9403953,$85.02,$85.35,$81.67
02/24/2020,$84.52,8313643,$84.53,$86.0513,$84.26
02/21/2020,$87.36,5801705,$88,$88.39,$87
02/20/2020,$88.6,5969200,$89.73,$90.25,$87.73
02/19/2020,$90.14,5210834,$89.49,$90.435,$89.3
02/18/2020,$89.23,5291147,$89.37,$89.47,$88.29
02/14/2020,$89.28,5686868,$90.18,$90.4099,$88.99
02/13/2020,$89.925,8576615,$88.5,$90.505,$88.26
02/12/2020,$88.57,7747787,$87.71,$89.1,$87.39
02/11/2020,$87.51,5098622,$87.86,$88.2299,$87.35
02/10/2020,$87.53,7289281,$86.43,$87.6175,$86.1675
02/07/2020,$86.42,8073908,$85.76,$86.62,$85.315
02/06/2020,$86.15,8901403,$87.65,$87.695,$86.15
02/05/2020,$87.56,9982673,$88.88,$89.2,$86.63
02/04/2020,$88.38,9997071,$87.14,$89,$86.62
02/03/2020,$86.01,9092620,$85.07,$86.7863,$85.07
01/31/2020,$84.83,11693900,$85.79,$85.9924,$84.52
01/30/2020,$85.84,12224940,$85.45,$86.59,$84.69
01/29/2020,$86.72,17703900,$88.15,$88.44,$85.6
01/28/2020,$88.6,11922400,$89.05,$89.188,$87.72
01/27/2020,$88.73,11066490,$88.63,$89.45,$87.55
01/24/2020,$92.03,7815501,$94,$94.13,$91.34
01/23/2020,$93.75,6100777,$91.92,$93.85,$90.74
01/22/2020,$92.53,6157412,$93.14,$93.75,$92.47
01/21/2020,$92.53,7094559,$92.83,$93.595,$92.19
01/17/2020,$93.62,6962787,$92.93,$93.75,$92.8099
01/16/2020,$92.58,5180320,$91.99,$92.61,$91.63
01/15/2020,$91.54,6145518,$91,$92.06,$91
01/14/2020,$90.99,5855400,$91.19,$91.44,$90.86
01/13/2020,$91.08,7382968,$90.62,$91.715,$90.21
01/10/2020,$90.16,7098085,$90.8,$90.89,$89.63
01/09/2020,$90.53,9450166,$90.25,$91.16,$90.07
01/08/2020,$88.88,7297235,$87.94,$89.35,$87.78
01/07/2020,$87.86,6533541,$87.96,$88.03,$87.13
01/06/2020,$88.13,5409850,$88.11,$88.41,$87.47
01/03/2020,$88.83,4874916,$88.66,$89.1,$88.1
01/02/2020,$89.35,6475843,$88.12,$89.35,$88.05
12/31/2019,$87.92,4116734,$87.44,$87.99,$87.31
12/30/2019,$87.44,4656289,$88.01,$88.2,$87.06
12/27/2019,$88.13,4130878,$88.11,$88.46,$87.69
12/26/2019,$88.075,4180261,$88.73,$88.76,$87.79
12/24/2019,$88.52,1847770,$88.2,$88.5977,$88
12/23/2019,$88.23,4349884,$88.62,$88.85,$88.175
12/20/2019,$88.46,14271660,$88.785,$89,$87.89
12/19/2019,$88.52,6023454,$87.83,$88.585,$87.58
12/18/2019,$87.99,5859211,$88.39,$88.85,$87.815
12/17/2019,$88.13,7297423,$88.87,$88.97,$87.47
12/16/2019,$88.78,6706045,$89.14,$89.3,$88.43
12/13/2019,$88.67,6718109,$88.02,$88.7897,$87.58
12/12/2019,$88.21,10293870,$88,$88.8868,$87.54
12/11/2019,$86.59,4922698,$86.26,$86.8699,$85.85
12/10/2019,$86.04,7945126,$86.5,$87.465,$85.91
12/09/2019,$86.28,7170822,$86.31,$86.63,$85.96
12/06/2019,$86.32,8501814,$85.03,$86.53,$85.03
12/05/2019,$84.45,5171388,$85.44,$85.4826,$84.32
12/04/2019,$85.4,5940602,$85.13,$85.54,$84.7048
12/03/2019,$84.82,6077628,$84.03,$85,$83.8213
12/02/2019,$84.57,6428428,$85.38,$85.77,$83.82
11/29/2019,$85.43,3857027,$85.91,$86.73,$85.25
11/27/2019,$85.77,7506564,$84.85,$85.81,$84.42
11/26/2019,$84.56,7652316,$84.13,$84.65,$84
11/25/2019,$83.75,5450981,$83.16,$84,$82.93
11/22/2019,$83.02,6080782,$82.69,$83.39,$82.66
11/21/2019,$82.3,8300483,$83.75,$84.04,$81.762
11/20/2019,$83.6,6251318,$83.54,$84.49,$82.98
11/19/2019,$83.66,6010423,$84.06,$84.28,$83.5708
11/18/2019,$84.02,6433068,$83.92,$84.11,$83.2505
11/15/2019,$84.21,7537205,$84.68,$84.94,$83.57
11/14/2019,$84.38,5287433,$84.1,$84.52,$83.8
11/13/2019,$83.94,7439003,$83.29,$84.29,$83.2
11/12/2019,$83.32,8552693,$82.69,$83.976,$82.605
11/11/2019,$82.43,5832575,$81.75,$82.5312,$81.37
11/08/2019,$81.77,7088064,$82.19,$82.64,$81.45
11/07/2019,$81.95,7221382,$83.06,$83.29,$81.84
11/06/2019,$82.99,6365267,$82.08,$83.37,$82
11/05/2019,$81.89,7054400,$82.34,$82.34,$81.0301
11/04/2019,$82.37,8271187,$83.3,$83.435,$81.9
11/01/2019,$83.21,10658470,$84.79,$85.31,$82.61
10/31/2019,$84.56,14008810,$86.71,$87.22,$83.28
10/30/2019,$84.19,8731291,$84.61,$84.7,$83.32
10/29/2019,$84.13,5699093,$83.81,$84.63,$83.64
10/28/2019,$83.6,6653357,$84.47,$84.98,$83.36
10/25/2019,$83.38,5235296,$83.21,$83.565,$82.63
10/24/2019,$83.18,4632619,$82.8,$83.53,$82.6605
10/23/2019,$82.74,7186615,$84.31,$84.41,$82.1262
10/22/2019,$83.46,5806608,$85.23,$85.35,$83.39
10/21/2019,$85.35,5007111,$86,$86.24,$85.0801
10/18/2019,$86.03,4631218,$86.35,$86.75,$85.52
10/17/2019,$86.29,4397738,$86.88,$87.02,$86.16
10/16/2019,$86.71,3706830,$86.53,$86.83,$86.045
10/15/2019,$86.45,4722624,$87,$87.25,$85.76
10/14/2019,$86.62,4936604,$86.5,$87.68,$86.4
10/11/2019,$86.36,5621572,$87.02,$87.25,$86.26
10/10/2019,$85.96,4257671,$85.91,$86.0658,$85.38
10/09/2019,$85.85,4450259,$85.37,$86.17,$85.28
10/08/2019,$84.91,6386914,$85.49,$86.33,$84.69
10/07/2019,$85.85,4445596,$85.71,$86.16,$85.49
10/04/2019,$85.92,5891718,$84.9,$85.97,$84.746
10/03/2019,$84.67,6061699,$84.3,$84.91,$83.61
10/02/2019,$84.32,10036460,$85.95,$86.01,$84.16
10/01/2019,$86.51,6805628,$88.63,$88.894,$86.45
09/30/2019,$88.42,6650433,$88.41,$88.56,$87.61
09/27/2019,$88.37,5988453,$90.3,$90.3,$87.79
09/26/2019,$89.8,5531821,$90.84,$91.15,$89.5
09/25/2019,$90.35,5263768,$89.94,$90.61,$89.02
09/24/2019,$89.92,5688165,$91.6,$91.77,$89.51
09/23/2019,$90.81,4943643,$90.32,$91.16,$89.93
09/20/2019,$90.07,11241790,$91.61,$92.08,$90.06
09/19/2019,$91.56,4874742,$90.99,$92.1,$90.3
09/18/2019,$90.96,4559657,$90.98,$91.36,$90.06
09/17/2019,$90.75,6511690,$89.67,$91.46,$89.65
09/16/2019,$89.42,6339236,$90.02,$90.45,$89.3769
09/13/2019,$90.48,6972260,$92.145,$92.145,$90.315
09/12/2019,$92.06,6862165,$92.16,$93.315,$91.77
09/11/2019,$90.98,8406555,$90.18,$91.45,$89.61
09/10/2019,$90.35,12490900,$93.81,$93.88,$89.3033
09/09/2019,$94.16,6523299,$95.8,$95.93,$93.74
09/06/2019,$95.74,3991773,$95.75,$96.34,$95.51
09/05/2019,$95.56,5514796,$96.54,$96.96,$95.17
09/04/2019,$96.11,12937510,$94.48,$96.3258,$93.032
09/03/2019,$96.77,5150830,$96.42,$97.21,$96.05
08/30/2019,$96.56,5210451,$98.14,$98.14,$96.105
08/29/2019,$97.7,4514498,$97.85,$98.07,$97.06
08/28/2019,$97.07,4948761,$96.23,$97.21,$96
08/27/2019,$96.09,6540103,$96.7,$97.1,$96.03
08/26/2019,$96.5,5806558,$95.38,$96.5,$95
08/23/2019,$94.7,8077465,$96.41,$97.1,$94.39
08/22/2019,$96.49,5147125,$96.59,$96.85,$95.7
08/21/2019,$96.32,4740743,$96.27,$96.65,$95.73
08/20/2019,$95.63,6809918,$96.35,$97.12,$95.59
08/19/2019,$96.66,5325315,$97.23,$97.4071,$96.2203
08/16/2019,$96.52,5032916,$96.29,$96.83,$95.8525
08/15/2019,$95.53,5566890,$95.5,$96.27,$94.61
08/14/2019,$94.92,9989526,$95.91,$97.0238,$94.87
08/13/2019,$96.63,8938251,$94.52,$96.67,$94.21
08/12/2019,$94.91,5513811,$95.78,$96.02,$94.3
